DMU,Year,Ticker,Firm,Sector,Current Ratio (C/R),Asset Turnover (A/T),Debt to Asset (D/A),Return (R),Risk (σ),Cluster,Efficiency Score (E)
4593,2021,IKNA,Ikena Oncology Inc,35,8.117878489,0.043219715,0.249850887,-0.936812396,0.06107149,1,0.22579064998517595
4594,2021,IKT,Inhibikase Therapeutics Inc,35,9.413779771,0.107407468,0.112582346,-1.554917068,0.05134837,1,0.23800244096941284
4597,2021,IMMR,Immersion Corp,45,11.61140125,0.271224837,0.230305976,-0.632686526,0.038975562,1,0.22755979268822918
4599,2021,INGN,Inogen Inc,35,5.465880191,0.729630986,0.247063392,-0.256919584,0.033244296,1,0.5800615072122973
4600,2021,INMB,INmune Bio Inc,35,17.68425076,0.000421969,0.149504187,-0.548914485,0.065802476,1,0.24551123201094893
4602,2021,INO,Inovio Pharmaceuticals Inc,35,11.21118206,0.011223646,0.136663738,-0.667777987,0.051821761,1,0.29122142903852793
4606,2021,INSM,Insmed Inc,35,7.568785603,0.172454282,0.624472097,-0.204467995,0.034749281,1,0.4037605031291015
4611,2021,INVA,Innoviva Inc,35,59.75991309,0.398126691,0.41819258,0.323684817,0.019380624,1,0.8144210676349312
4617,2021,IPGP,IPG Photonics Corp,45,9.167084153,0.471813117,0.12084601,-0.237149837,0.026070151,1,0.41743233408369845
4619,2021,IPWR,Ideal Power Inc,20,29.78367496,0.032081403,0.076670999,0.405465148,0.072781763,1,0.29062616089806564
4622,2021,IRMD,iRadimed Corp,35,12.14195498,0.517947079,0.134499638,0.71480404,0.027066625,1,0.8337477930363951
4626,2021,ISSC,Innovative Solutions and Support Inc,20,7.156148867,0.671552629,0.092335524,0.040440885,0.027300207,1,0.6109931336089559
4633,2021,JANX,Janux Therapeutics Inc,35,27.51610973,0.009228911,0.053470374,-0.242717585,0.059756523,1,0.35141443866457256
4658,2021,KRMD,KORU Medical Systems Inc,35,9.423201394,0.512803653,0.098922374,-0.648846882,0.043588151,1,0.21040831563101084
4659,2021,KROS,Keros Therapeutics Inc,35,28.58128604,0.000399762,0.036347337,-0.173279545,0.045355828,1,1.0
4665,2021,KYMR,Kymera Therapeutics Inc,35,3.660178991,0.138702906,0.358968848,0.029733657,0.045957724,1,0.6543027525405851
4666,2021,LAKE,Lakeland Industries Inc,25,8.11752147,0.897098159,0.122459733,-0.262364278,0.030977384,1,0.35132364921654247
4668,2021,LASR,nLIGHT Inc,45,5.804948355,0.756441557,0.201969898,-0.294444142,0.03360087,1,0.5162385893001074
4670,2021,LAZR,Luminar Technologies Inc,25,24.230829,0.036788396,0.247761046,-0.616990111,0.045162047,1,0.3260844254301619
4684,2021,LIDR,AEye Inc,45,4.647053704,0.013050542,0.245741182,-0.791458115,0.050639986,1,0.4519281718646796
4687,2021,LINK,Interlink Electronics,45,8.944458999,0.783018868,0.10573063,0.064504235,0.056972099,1,0.16827928052665422
4693,2021,LMFA,LM Funding America Inc,45,32.52991123,0.033023393,0.030145377,0.342664165,0.096093893,1,1.0
4695,2021,LNSR,LENSAR Inc,35,6.960298507,0.429956897,0.146752919,-0.152957546,0.03001134,1,0.48113713355500926
4701,2021,LPCN,Lipocine Inc,35,5.833296598,0.001345582,0.227574649,-0.36671516,0.040432155,1,0.6757960123227313
4704,2021,LQDA,Liquidia Corp,35,7.723475057,0.105718615,0.271694702,0.484481625,0.038895444,1,0.6547222334858246
4711,2021,LUNG,Pulmonx Corp,35,14.5956646,0.175564876,0.156926531,-0.620908347,0.032824909,1,0.34612998599984424
4713,2021,LXRX,Lexicon Pharmaceuticals Inc,35,3.600620167,0.002607112,0.213610418,0.112719754,0.061985093,1,0.7675965004947722
4714,2021,LYEL,Lyell Immunopharma Inc,35,11.7588947,0.009625813,0.192203234,-0.780319987,0.046747789,1,0.3324946079273196
4716,2021,LYRA,Lyra Therapeutics Inc,35,8.378204149,0.00018802,0.171604984,-0.947006787,0.044858147,1,1.0
4721,2021,MARA,MARA Holdings Inc,45,169.4942311,0.166268857,0.005221645,1.09345216,0.084746815,1,1.0
4723,2021,MASS,908 Devices Inc,45,14.63440884,0.187788646,0.236430365,-0.748962463,0.047082907,1,0.21106121061227026
4745,2021,MGNX,MacroGenics Inc,35,5.727769439,0.284246556,0.229964117,-0.324383521,0.04120027,1,0.4001568553720368
4749,2021,MIRM,Mirum Pharmaceuticals Inc,35,6.616122017,0.067657568,0.515708184,-0.129211722,0.030653628,1,0.698602012325311
4752,2021,MLAB,Mesa Laboratories Inc,35,10.07372358,0.233805088,0.338389162,0.163681808,0.015199092,1,1.0
4755,2021,MNOV,Medicinova Inc,35,27.7964279,0.045265633,0.048802361,-0.67621354,0.050312065,1,0.3481920909214275
4765,2021,MRKR,Marker Therapeutics Inc,35,8.320224259,0.010155044,0.247995726,-0.436555682,0.05713797,1,0.26010937711590093
4779,2021,MVIS,MicroVision Inc,45,8.562798244,0.024932085,0.124993668,-0.039143902,0.083776402,1,0.1740190637802586
4780,2021,MYPS,PLAYSTUDIOS Inc,50,5.782116383,1.049168328,0.148504767,-0.953562115,0.035109604,1,0.4423695685752904
4791,2021,NEO,NeoGenomics Inc,35,8.483108524,0.308391359,0.391671898,-0.472711043,0.031889338,1,0.3213342703971712
4792,2021,NEOG,Neogen Corp,35,11.97755144,0.544907689,0.08309401,0.146928005,0.01687114,1,0.9491436171947036
4794,2021,NEPH,Nephros Inc.,20,8.665179899,0.544611595,0.149826314,-0.299476638,0.034006171,1,0.2976155399634217
4798,2021,NKTR,Nektar Therapeutics,35,8.384219168,0.071127843,0.330551344,-0.26787205,0.033820252,1,0.47322446214379593
4802,2021,NPCE,NeuroPace Inc,35,10.59064519,0.45564512,0.622423321,-0.906721252,0.04221081,1,0.20754318901988705
4804,2021,NRIX,Nurix Therapeutics Inc,35,7.177246297,0.064394825,0.260668449,-0.11782138,0.051296837,1,0.3137585412697802
4812,2021,NTLA,Intellia Therapeutics Inc,35,8.707928874,0.031518487,0.213374124,0.748973187,0.056429827,1,0.5440882673734596
4819,2021,NVEC,NVE Corp,45,26.21342069,0.364985071,0.025557812,0.230029325,0.021385139,1,1.0
4829,2021,OCGN,Ocugen Inc,35,16.46857203,7.38e-05,0.093938207,0.393449735,0.11766391,1,1.0
4830,2021,OCUL,Ocular Therapeutix Inc,35,8.875665863,0.161800138,0.65690424,-1.050610955,0.047058704,1,0.24119766663030578
4831,2021,OCX,OncoCyte Corp,35,3.272678165,0.034996899,0.355023216,-0.096566147,0.054060826,1,0.5372531392438512
4838,2021,OLED,Universal Display Corporation,45,5.832782488,0.409641738,0.273540716,-0.314806211,0.024738136,1,0.7902920945696019
4841,2021,OM,Outset Medical Inc,35,10.44013211,0.206376616,0.169421164,-0.131929985,0.029852137,1,0.39592502961280457
4845,2021,ONDS,Ondas Holdings Inc,45,5.168479597,0.039988936,0.191919232,-0.272288531,0.055897958,1,0.37495754217044625
4850,2021,OPRX,OptimizeRX Corp,35,11.67691531,0.505588191,0.067969844,0.621549421,0.039757742,1,0.6428440182936267
4853,2021,ORMP,Oramed Pharmaceuticals Inc,35,14.27414284,0.031315168,0.089703826,1.188684115,0.058770304,1,0.7125309718718585
4857,2021,OSUR,OraSure Technologies Inc,35,6.022660941,0.508711227,0.129395329,-0.254633349,0.03424046,1,0.485977885454212
4860,2021,OVID,Ovid Therapeutics Inc,35,12.25564312,1.159623924,0.094782841,0.278379664,0.035676312,1,0.3610800017372825
4864,2021,PAVM,PAVmed Inc,35,4.296465005,0.004953468,0.227005071,0.080381582,0.061205465,1,0.5266518646064061
4887,2021,PLRX,Pliant Therapeutics Inc,35,22.76712029,0.03785721,0.04616841,-0.596799444,0.044234277,1,0.4388324415737627
4890,2021,PLUG,Plug Power Inc,20,17.59386869,0.088117778,0.186171185,-0.130649058,0.057013076,1,0.21699627053318393
4897,2021,POLA,Polar Power Inc,20,5.13530177,0.583341536,0.222552513,-0.303615948,0.07490165,1,0.2186663143746085
4899,2021,POWI,Power Integrations Inc,45,10.07952009,0.713252412,0.098919966,0.126939574,0.026189282,1,0.4697131291928251
4901,2021,POWW,AMMO Inc,25,3.56701777,0.535795928,0.13223816,0.460144086,0.049917472,1,0.7517947071082022
4905,2021,PRCT,PROCEPT BioRobotics Corp,35,14.74928755,0.123752453,0.301613297,-0.516964239,0.03834279,1,0.32639533074887855
4908,2021,PRPH,ProPhase Labs Inc,35,3.810491076,0.587625375,0.400990211,-0.340818896,0.051655014,1,0.4360973170772478
4914,2021,PSNL,Personalis Inc,35,9.132214616,0.237665183,0.155884232,-0.89088301,0.045647448,1,0.21582587039150325
4918,2021,PTGX,Protagonist Therapeutics Inc,35,8.290269943,0.069688352,0.124218988,0.556696081,0.085026957,1,0.2905251514640976
4922,2021,PULM,Pulmatrix Inc,35,7.737541528,0.117155323,0.223075916,-1.056648094,0.057631413,1,0.2211111433687972
4931,2021,QTRX,Quanterix Corp,35,11.28360625,0.230978593,0.132138099,-0.03953813,0.047639113,1,0.23531549587169912
4934,2021,RARE,Ultragenyx Pharmaceutical Inc,35,7.181220489,0.226331221,0.352464992,-0.484217209,0.02971013,1,0.46568209081367695
4946,2021,REFR,Research Frontiers Inc,45,17.51935194,0.211943111,0.153797837,-0.439754194,0.052568759,1,0.1773723515708016
4948,2021,REKR,Rekor Systems Inc,45,6.684653024,0.14445259,0.138411281,-0.134103688,0.066728516,1,0.2135954584636578
4956,2021,RGNX,REGENXBIO Inc,35,5.161439847,0.115540148,0.410459549,-0.318620527,0.038147121,1,0.541231344589028
4961,2021,RIOT,Riot Platforms Inc,45,12.52514442,0.202864876,0.153948542,0.303783566,0.082231072,1,0.1619344263119865
4962,2021,RKDA,Arcadia Biosciences Inc,30,7.021556519,0.18920596,0.366746718,-0.888998596,0.053551096,1,0.22891391862927135
4963,2021,RLAY,Relay Therapeutics Inc,35,33.88149539,0.115130879,0.091808409,-0.275231056,0.041036625,1,0.3233602960494612
4970,2021,RNA,Avidity Biosciences Inc,35,19.0933147,0.028176897,0.083067051,-0.069076961,0.047134881,1,0.40626930324348287
4977,2021,RPID,Rapid Micro Biosystems Inc,35,8.693090738,0.157021572,0.301935094,-0.698770388,0.057505203,1,0.1944329344241866
4983,2021,RVMD,Revolution Medicines Inc,35,12.9147683,0.039723359,0.127284827,-0.410089552,0.037242837,1,0.4250430220488356
4984,2021,RXRX,Recursion Pharmaceauticals Inc,35,14.20991375,0.021447054,0.118623828,-0.60278681,0.057824825,1,0.2500000312500008
4985,2021,RXST,RxSight Inc,35,10.87455789,0.154006336,0.39876309,-0.352220594,0.053648473,1,0.19914375140430976
4987,2021,RYTM,Rhythm Pharmaceuticals Inc,35,17.26134354,0.003951252,0.097575536,-1.112542928,0.038353652,1,0.5100458556380004
4989,2021,SAGE,Sage Therapeutics Inc,35,28.7962436,0.544497903,0.04177438,-0.701807245,0.032765702,1,0.32343801377311204
5002,2021,SDGR,Schrodinger Inc,35,9.256754188,0.168048578,0.178095363,-0.825026323,0.041000011,1,0.2750923836309251
5004,2021,SEER,Seer Inc,35,60.15204503,0.007573879,0.02154376,-0.861970171,0.053326145,1,1.0
5006,2021,SERA,Sera Prognostics Inc,35,13.23426654,0.000760046,0.075541839,-0.549374278,0.046339417,1,1.0
5011,2021,SGHT,Sight Sciences Inc,35,11.30574802,0.362860899,0.389744998,-0.645352554,0.043081045,1,0.20260332110812895
5013,2021,SGMO,Sangamo Therapeutics Inc,35,4.159867358,0.126791856,0.468875149,-0.752673165,0.032412144,1,0.6485018794075376
5021,2021,SIBN,SI-BONE Inc,35,14.91945333,0.414500816,0.251552902,-0.277044893,0.030697649,1,0.3107594343548737
5022,2021,SIGA,SIGA Technologies Inc,35,11.85759776,0.40184495,0.14715863,0.035186306,0.022270902,1,0.5405211559962918
5023,2021,SINT,SINTX Technologies Inc,35,7.617228344,0.020178235,0.183804883,-0.913170605,0.064194367,1,0.23241728742293014
5025,2021,SITM,SiTime Corp,45,10.56995717,0.631169459,0.10916566,0.975306877,0.047068423,1,0.6473925309891421
5030,2021,SLP,Simulations Plus Inc,35,12.03672024,0.26673938,0.078876307,-0.457213637,0.031516022,1,0.29991987228911215
5037,2021,SMTI,Sanara MedTech Inc,35,6.32304315,0.697691089,0.128738342,-0.435357869,0.045935635,1,0.29737480877992695
5042,2021,SNDX,Syndax Pharmaceuticals Inc,35,11.18387873,0.049912869,0.174435539,-0.020348917,0.042716532,1,0.3440398923942845
5043,2021,SNES,SenesTech Inc,35,16.98638268,0.039837782,0.125756861,-0.551851846,0.045035187,1,0.327501979985797
5044,2021,SNGX,Soligenix Inc,35,5.67531862,0.031416165,0.533163012,-0.715620075,0.048143525,1,0.3758773410853932
5052,2021,SPRO,Spero Therapeutics Inc,35,8.147965911,0.124160691,0.192707814,-0.113261763,0.03683607,1,0.3918294184999322
5063,2021,STAA,STAAR Surgical Co,35,5.73622275,0.761536071,0.216356975,0.11244416,0.037880727,1,0.5256071830773245
5070,2021,STRO,Sutro Biopharma Inc,35,10.30005183,0.160399057,0.170788578,-0.331563867,0.034536346,1,0.3396691198129394
5073,2021,STTK,Shattuck Labs Inc,35,18.57322446,0.003881271,0.131352703,-1.666530998,0.045550673,1,0.35954526636894035
5077,2021,SWTX,SpringWorks Therapeutics Inc,35,21.66831711,0.065223002,0.042612051,-0.1068599,0.036522853,1,0.7523958273843145
5078,2021,SYBX,Synlogic Inc,35,13.72324069,0.007413019,0.18047703,0.095310159,0.050863624,1,0.2979282728494432
5083,2021,TAIT,Taitron Components Inc,45,9.561957869,0.556400549,0.086569064,0.290298384,0.036045954,1,0.45156400541929803
5084,2021,TARS,Tarsus Pharmaceuticals Inc,35,20.64963524,0.298446409,0.05128141,-0.619620269,0.043019779,1,0.22127509827951833
5086,2021,TAYD,Taylor Devices Inc,20,8.538491321,0.539751089,0.086916774,0.053609421,0.015944539,1,1.0
5088,2021,TCRX,TScan Therapeutics Inc,35,5.728486442,0.061509892,0.238617207,-0.84729786,0.054480148,1,0.29984837268732595
5092,2021,TELA,TELA Bio Inc,35,10.19239815,0.348175741,0.50091579,-0.179713959,0.029443417,1,0.34053831568170567
5095,2021,TGTX,TG Therapeutics Inc,35,5.555461726,0.008532856,0.196640115,-0.987386654,0.048082062,1,0.4839731493459894
5101,2021,TKNO,Alpha Teknova Inc,35,12.26149827,0.30734734,0.168830953,-0.199427047,0.051822367,1,0.17157999981723354
5104,2021,TMCI,Treace Medical Concepts Inc,35,8.672871753,0.947807852,0.441969271,-0.314544482,0.041546625,1,0.2316794987655646
5105,2021,TMDX,TransMedics Group Inc,35,10.02851495,0.198227465,0.351853575,0.008385785,0.047463398,1,0.2104540574159757
5108,2021,TNGX,Tango Therapeutics Inc,35,8.563875855,0.109760249,0.4521033,-0.038552539,0.037601419,1,0.380702225980555
5125,2021,TWST,Twist Bioscience Corp,35,8.66736979,0.240391506,0.172733967,-0.540965053,0.053522109,1,0.18692316424410113
5126,2021,TXG,10x Genomics Inc,35,6.681823007,0.476879158,0.20126729,0.058043432,0.037909002,1,0.41953394542879974
5144,2021,USEG,US Energy Corp,10,4.876976886,0.335269862,0.198307709,-0.13429569,0.057780022,1,0.328618994554954
5145,2021,USLM,United States Lime & Minerals Inc,15,12.00078135,0.628170926,0.125692521,0.11785751,0.020132892,1,0.6682309529293039
5147,2021,UTMD,Utah Medical Products Inc,35,15.46343518,0.416271324,0.081328524,0.205265239,0.017436944,1,0.9659761309520736
5150,2021,VCYT,Veracyte Inc,35,9.868062109,0.202066508,0.060163578,-0.138917332,0.047331692,1,0.3157656946818204
5156,2021,VERU,Veru Inc,30,9.624722522,0.53341228,0.145121725,-0.31241614,0.056369979,1,0.15640898744412754
5160,2021,VIR,Vir Biotechnology Inc,35,4.398217192,0.263204862,0.310202194,0.448035081,0.073643075,1,0.3734777720100105
5164,2021,VNDA,Vanda Pharmaceuticals Inc,35,6.399670968,0.482569932,0.14775912,0.140016862,0.028980005,1,0.7068086148843578
5166,2021,VRDN,Viridian Therapeutics Inc,35,10.03014808,0.018891514,0.107761831,0.139256232,0.04174731,1,0.5038481029200558
5168,2021,VRME,VerifyMe Inc,45,29.73879259,0.043476885,0.028889662,-0.15572427,0.045759564,1,0.8816615133634162
5180,2021,VXRT,Vaxart Inc,35,14.05787208,0.005668567,0.149752302,-0.009523873,0.089830569,1,0.1497937169464848
5183,2021,WATT,Energous Corp,20,10.33152038,0.014516214,0.100240184,-0.413433258,0.069039554,1,0.2821185521817282
5194,2021,WKSP,Worksport Ltd,25,9.769377686,0.025118221,0.108932629,-0.194641997,0.109889391,1,0.13577058342831214
5198,2021,WRAP,Wrap Technologies Inc,45,16.2701235,0.137760036,0.060207,-0.199976515,0.043564124,1,0.37040990111286604
5203,2021,XAIR,Beyond Air Inc,35,8.376167579,0.007189714,0.253853161,0.458209056,0.052029561,1,0.4752727904787783
5207,2021,XFOR,X4 Pharmaceuticals Inc,35,7.274352488,0.044082964,0.381726554,-1.063053,0.055054162,1,0.2680297504632842
5208,2021,XGN,Exagen Inc,35,13.41152774,0.40485375,0.307133034,-0.178300836,0.042956849,1,0.20913872123895028
5209,2021,XNCR,Xencor Inc,35,6.551962759,0.233716658,0.131593092,-0.079735933,0.025701961,1,0.780474302151777
5210,2021,XOMA,XOMA Royalty Corp,35,8.387937804,0.233039323,0.22510671,-0.647015324,0.041357044,1,0.2632372020981132
5215,2021,XXII,22nd Century Group Inc,30,6.468054465,0.410808539,0.108519301,0.358062869,0.061227273,1,0.32777642082715835
5216,2021,YMAB,Y-mAbs Therapeutics Inc,35,10.45271477,0.203212415,0.113862102,-1.113512113,0.039816996,1,0.2482951409113004
5229,2020,ACAD,ACADIA Pharmaceuticals Inc,35,8.362365911,0.543203284,0.139519292,0.262682278,0.034246589,1,0.4632213033550113
5232,2020,ACLS,Axcelis Technologies Inc.,45,5.409498999,0.803679832,0.234771847,0.171936122,0.044992053,1,0.45258741952529513
5239,2020,ADPT,Adaptive Biotechnologies Corp,35,7.629344654,0.098896503,0.350475173,0.699764654,0.044425766,1,0.6987580464860044
5243,2020,ADVM,Adverum Biotechnologies Inc,35,16.57192004,0.001146205,0.130496599,-0.079758817,0.060814297,1,0.2529402121488391
5249,2020,AGIO,Agios Pharmaceuticals Inc,35,9.1435217,0.039652382,0.355328806,-0.092305407,0.039957708,1,0.3860974714692107
5252,2020,AIRG,Airgain Inc,45,7.841991537,0.916069018,0.106551479,0.508765583,0.042624941,1,0.5379681819298243
5257,2020,ALEC,Alector Inc,35,6.996028638,0.041494848,0.416170232,-0.091216047,0.055038591,1,0.30875618351305917
5263,2020,ALT,Altimmune Inc,35,18.18466405,0.058103328,0.173908929,1.770185336,0.092110707,1,0.634593049630258
5274,2020,AMST,Amesite Inc,25,4.916124535,0.015226494,0.180340233,-0.073518674,0.053283615,1,0.5447957953748043
5278,2020,ANAB,AnaptysBio Inc,35,15.18773167,0.043744372,0.059951055,0.302362933,0.042138214,1,0.5790166124548157
5282,2020,ANIK,Anika Therapeutics Inc,35,8.064052172,0.321568548,0.271996727,-0.146483017,0.039318672,1,0.2868896406297621
5285,2020,AOUT,American Outdoor Brands Inc,25,4.145499489,0.767162002,0.147272183,0.094136511,0.046080717,1,0.5599040393832093
5289,2020,APLS,Apellis Pharmaceuticals Inc,35,10.57702718,0.000951181,0.767678192,0.607258212,0.049751881,1,0.5920629041247698
5294,2020,APYX,Apyx Medical Corp,35,6.843857526,0.3077644,0.14757796,-0.16716097,0.050840857,1,0.2622671699292212
5295,2020,AQB,Aqua Bounty Technologies Inc,35,9.645843703,0.002759557,0.170625184,1.265977706,0.065901545,1,0.7482717066682597
5296,2020,AQMS,Aqua Metals Inc,20,2.438098508,0.011425312,0.267190938,1.405137431,0.074241038,1,0.9457440669005026
5300,2020,ARCT,Arcturus Therapeutics Holdings Inc,35,6.318448646,0.065543113,0.365205472,1.467413437,0.101871124,1,0.48492632356142173
5301,2020,ARDX,Ardelyx Inc,35,9.24706484,0.035178847,0.306146419,-0.127524224,0.04185318,1,0.3660624595175928
5306,2020,ARVN,Arvinas Inc,35,7.67517758,0.087525701,0.24791797,0.717580827,0.064311526,1,0.4585139383796093
5307,2020,ARWR,Arrowhead Pharmaceuticals Inc,35,7.924338143,0.201736004,0.116217515,0.19525515,0.049997399,1,0.3234939323957446
5314,2020,ASYS,Amtech Systems Inc,45,10.24060452,0.5727923,0.201561245,-0.129211745,0.03544565,1,0.27332565475519327
5316,2020,ATEX,Anterix Inc,50,17.80952695,0.004566035,0.078686537,-0.128599037,0.046945515,1,0.4357205992956211
5317,2020,ATNI,ATN International Inc,50,1.927798318,0.39766532,0.28513394,-0.287078138,0.055814182,1,0.6847668895458825
5318,2020,ATOM,Atomera Inc,45,13.48099078,0.010961907,0.080008221,1.627625916,0.058702631,1,1.0
5321,2020,AVAV,AeroVironment Inc,20,8.60648682,0.653249981,0.114942897,0.322099608,0.033266915,1,0.5186101151749598
5326,2020,AWRE,Aware Inc,45,11.2620923,0.187553035,0.082749858,0.028987509,0.030068232,1,0.5827710183167284
5327,2020,AXGN,Axogen Inc,35,7.318797999,0.65096831,0.249620152,0.031784712,0.048517806,1,0.2599512842355853
5328,2020,AXTI,AXT Inc,45,4.104294422,0.383386412,0.137077792,0.770233628,0.053967259,1,0.7597435504606991
5334,2020,BBIO,BridgeBio Pharma Inc,35,10.5599872,0.026485654,0.55528998,0.761075842,0.051619661,1,0.5659321194890454
5339,2020,BEAM,Beam Therapeutics Inc,35,5.427401193,9.08e-05,0.249533342,1.471125578,0.06070656,1,1.0
5356,2020,BLUE,bluebird bio Inc,35,6.266478824,0.136815197,0.23247196,-0.691180885,0.041843617,1,0.3622097183024543
5369,2020,BYND,Beyond Meat Inc,30,7.079982902,0.828115865,0.206751269,0.502328502,0.051416167,1,0.4354474783225002
5373,2020,CAPR,Capricor Therapeutics Inc,35,15.01137249,0.01920564,0.20489055,1.025546096,0.112794437,1,0.3099421247265193
5383,2020,CDTX,Cidara Therapeutics Inc,35,2.208588124,0.139971394,0.439962777,-0.533565066,0.049400141,1,0.6535085007326736
5385,2020,CDXS,Codexis Inc,35,5.682764881,0.461128008,0.325370409,0.284785058,0.041246518,1,0.5558443168033225
5392,2020,CEVA,CEVA Inc,45,6.858088796,0.337562395,0.152356215,0.491597753,0.036328909,1,0.6944801318434323
5401,2020,CKPT,Checkpoint Therapeutics Inc,35,3.950407005,0.036951741,0.253138474,0.449831134,0.064978752,1,0.543561584672804
5403,2020,CLDX,Celldex Therapeutics Inc,35,11.7181033,0.02402313,0.141454781,2.052412896,0.076102931,1,0.9404740302896779
5407,2020,CLRO,ClearOne Inc,45,3.492631015,0.492711169,0.210000964,0.204594123,0.06079312,1,0.4702433659292904
5409,2020,CLSK,CleanSpark Inc,45,1.532788408,0.438196356,0.264726947,1.682619486,0.10407866,1,0.7263785769539076
5418,2020,CODA,Coda Octopus Group Inc,45,8.179025111,0.553931187,0.095770131,-0.304628266,0.038707389,1,0.2739880240157189
5419,2020,CODX,Co-Diagnostic Inc,35,17.41186709,1.636570287,0.057948303,2.324325072,0.131370613,1,1.0
5426,2020,CORT,Corcept Therapeutics Inc,35,9.822321389,0.7536092,0.087686016,0.774337295,0.044092166,1,0.6451311053509221
5432,2020,CPRX,Catalyst Pharmaceutical Inc,35,6.271299749,0.881074019,0.151701592,-0.121104215,0.047589924,1,0.312849985292798
5438,2020,CRMD,CorMedix Inc,35,5.451061697,0.006901334,0.189093251,0.051080792,0.058979648,1,0.4880663735934825
5440,2020,CRNX,Crinetics Pharmaceuticals Inc,35,17.06846018,0.002334375,0.083561114,-0.587865417,0.05194788,1,0.3556711057303621
5449,2020,CSGP,CoStar Group Inc,60,11.51786316,0.291424528,0.20188712,0.398231613,0.027921811,1,0.6165505549593806
5452,2020,CSTL,Castle Biosciences Inc,35,7.076156672,0.386444827,0.237313692,0.685876611,0.041969156,1,0.6758299090961147
5456,2020,CTHR,Charles & Colvard Ltd,25,4.031098712,0.585915549,0.133293951,-0.164549372,0.043489369,1,0.5695513566150328
5461,2020,CUE,Cue Biopharma Inc,35,5.567078018,0.043829947,0.213673932,-0.265250041,0.05275126,1,0.3717340965881325
5466,2020,CVV,CVD Equipment Corp,45,3.117056505,0.406193423,0.35971117,0.119851311,0.065607993,1,0.46153008022557834
5469,2020,CYCN,Cyclerion Therapeutics Inc,35,4.887223783,0.024875928,0.452640849,0.174509,0.087300118,1,0.266497234666613
5470,2020,CYRX,Cryoport Inc,35,18.12773764,0.202663813,0.359549425,0.976281706,0.046762505,1,0.6397257404564868
5471,2020,CYTK,Cytokinetics Inc,35,11.3060093,0.173401021,0.988126924,0.677865141,0.058959941,1,0.3815924878837447
5482,2020,DJCO,Daily Journal Corp,45,7.728045731,0.20986194,0.405884942,0.324661076,0.037196626,1,0.5147666267222707
5487,2020,DMRC,Digimarc Corp,45,7.22918711,0.397696454,0.168635116,0.339822469,0.063498664,1,0.2810863119988607
5488,2020,DNLI,Denali Therapeutics Inc,35,9.986494378,0.031706193,0.216338883,1.631284237,0.052094219,1,1.0
5493,2020,DRIO,DarioHealth Corp,35,4.862201964,0.283388698,0.207607281,0.790839476,0.074185151,1,0.4758686981605732
5495,2020,DTIL,Precision BioSciences Inc,35,4.886213115,0.109488305,0.497988319,-0.45459784,0.059343513,1,0.30790557376908523
5498,2020,DWSN,Dawson Geophysical Co,10,4.674688941,0.903874634,0.163683616,-0.124052765,0.056772963,1,0.3507896601536137
5502,2020,DYAI,Dyadic International Inc,35,21.90448152,0.048843968,0.04420249,0.020658036,0.058226479,1,0.4149636323571025
5506,2020,EDIT,Editas Medicine Inc,35,7.966318239,0.16442785,0.387446707,0.867711134,0.055538139,1,0.5688092852048373
5512,2020,ELSE,Electro-Sensors Inc,45,17.45775165,0.581001868,0.051517225,0.26236424,0.074357663,1,0.18609219603760283
5516,2020,ENTA,Enanta Pharmaceuticals Inc,35,18.08324709,0.250979291,0.059804744,-0.387086681,0.032389716,1,0.33405122187052105
5519,2020,ERII,Energy Recovery Inc,20,6.03809807,0.589876233,0.216102225,0.336765583,0.036846156,1,0.6546884322618046
5522,2020,ETON,Eton Pharmaceuticals Inc,35,5.310669876,0.027676838,0.509034795,0.084665967,0.049755678,1,0.47528664358457773
5526,2020,EXAS,Exact Sciences Corporation,35,5.394539883,0.314641052,0.4237889,0.3265436,0.048076993,1,0.48820714152806766
5528,2020,EXEL,Exelixis Inc,35,7.892516026,0.478965953,0.110001606,0.127923961,0.034518634,1,0.40755104121406577
5541,2020,FATE,Fate Therapeutics Inc,35,9.670732428,0.038525345,0.284503054,1.541215199,0.052751427,1,0.9497860428120585
5543,2020,FCEL,FuelCell Energy Inc,20,3.97258018,0.16539632,0.514065837,1.715096922,0.086514567,1,0.723209759750009
5547,2020,FGEN,FibroGen Inc,35,7.96004825,0.144534317,0.424769012,-0.167655351,0.040712486,1,0.33261949349131986
5551,2020,FLGT,Fulgent Genetics Inc,35,4.21402044,1.036786385,0.159522124,1.427436275,0.078437853,1,0.6957505982268961
5559,2020,FONR,Fonar Corp,35,5.607273215,0.482256535,0.283098987,-0.151018714,0.032978152,1,0.6014729836031827
5570,2020,FTEK,Fuel Tech Inc,20,3.861801465,0.701031948,0.219736527,1.439216773,0.110157719,1,0.48582609200510035
5573,2020,FULC,Fulcrum Therapeutics Inc,35,6.764118705,0.037353871,0.218273988,-0.303357014,0.08401297,1,0.1850642068083515
5580,2020,GEOS,Geospace Technologies Corp,10,6.276531993,0.492884072,0.13848377,-0.666510462,0.059247376,1,0.21232649205976759
5581,2020,GERN,Geron Corp,35,8.241869781,0.001721493,0.149055308,0.178555062,0.043392266,1,0.44752610045168173
5583,2020,GH,Guardant Health Inc,35,11.11633583,0.243856041,0.102946579,0.484257426,0.038440812,1,0.5584495895168456
